0:00:00.062486: Frequency: 2.942726775082116e-44, Amplitude: 1.401298464324817e-44, Offset: 89.99984741210938, Phase Shift: 0.0, Phase: 253.05252075195312
0:26:12.885677: Frequency: 0.9992148876190186, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 3998.150146484375
0:26:12.963797: Frequency: 0.9992467164993286, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 3998.6650390625
0:26:13.041924: Frequency: 0.9992743730545044, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 3999.129638671875
0:26:13.151291: Frequency: 0.9993187785148621, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 3999.914306640625
0:26:13.245040: Frequency: 0.9993457198143005, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4000.416748046875
0:26:13.323169: Frequency: 0.9993726015090942, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4000.93798828125
0:26:13.401283: Frequency: 0.9993993043899536, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4001.47802734375
0:26:13.526287: Frequency: 0.9994363784790039, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4002.269287109375
0:26:13.604414: Frequency: 0.9994573593139648, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4002.740234375
0:26:13.698157: Frequency: 0.9994796514511108, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4003.261474609375
0:26:13.807544: Frequency: 0.9995090365409851, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4003.983642578125
0:26:13.885655: Frequency: 0.9995298981666565, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4004.523681640625
0:26:13.979407: Frequency: 0.9995501637458801, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4005.070068359375
0:26:14.057527: Frequency: 0.9995686411857605, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4005.59130859375
0:26:14.198163: Frequency: 0.9995960593223572, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4006.40771484375
0:26:14.276288: Frequency: 0.9996138215065002, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4006.966796875
0:26:14.370036: Frequency: 0.9996296763420105, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4007.488037109375
0:26:14.432577: Frequency: 0.9996434450149536, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4007.958984375
0:26:14.557534: Frequency: 0.9996651411056519, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4008.73779296875
0:26:14.635664: Frequency: 0.9996775984764099, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4009.208984375
0:26:14.713793: Frequency: 0.9996911287307739, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4009.742919921875
0:26:14.838786: Frequency: 0.99970942735672, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4010.5029296875
0:26:14.916917: Frequency: 0.9997202157974243, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4010.973876953125
0:26:15.010663: Frequency: 0.9997319579124451, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4011.5078125
0:26:15.120033: Frequency: 0.9997490048408508, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4012.324462890625
0:26:15.213790: Frequency: 0.9997596144676208, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4012.8583984375
0:26:15.307534: Frequency: 0.9997696280479431, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4013.38623046875
0:26:15.385661: Frequency: 0.9997794032096863, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4013.926513671875
0:26:15.479410: Frequency: 0.999788761138916, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4014.466796875
0:26:15.588784: Frequency: 0.999800980091095, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4015.2080078125
0:26:15.666919: Frequency: 0.9998091459274292, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4015.729248046875
0:26:15.745033: Frequency: 0.9998164176940918, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4016.212890625
0:26:15.870040: Frequency: 0.9998276233673096, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4016.998046875
0:26:15.963794: Frequency: 0.9998351335525513, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4017.55078125
0:26:16.041962: Frequency: 0.9998418688774109, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4018.072021484375
0:26:16.135679: Frequency: 0.9998486042022705, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4018.6123046875
0:26:16.260666: Frequency: 0.9998576641082764, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4019.378662109375
0:26:16.338794: Frequency: 0.9998639822006226, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4019.937744140625
0:26:16.432530: Frequency: 0.9998695850372314, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4020.458984375
0:26:16.495034: Frequency: 0.9998743534088135, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4020.924072265625
0:26:16.620046: Frequency: 0.9998820424079895, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4021.715576171875
0:26:16.698172: Frequency: 0.9998864531517029, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4022.186767578125
0:26:16.791906: Frequency: 0.9998912215232849, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4022.720703125
0:26:16.916917: Frequency: 0.9998980760574341, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4023.53125
0:26:16.995042: Frequency: 0.9999023675918579, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4024.065185546875
0:26:17.088798: Frequency: 0.9999064803123474, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4024.599365234375
0:26:17.166923: Frequency: 0.9999103546142578, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4025.120849609375
0:26:17.291924: Frequency: 0.9999154806137085, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4025.8623046875
0:26:17.370041: Frequency: 0.9999189972877502, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4026.396240234375
0:26:17.448168: Frequency: 0.9999224543571472, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4026.9365234375
0:26:17.541920: Frequency: 0.9999256730079651, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4027.46435546875
0:26:17.620049: Frequency: 0.9999288320541382, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4028.0107421875
0:26:17.745032: Frequency: 0.9999329447746277, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4028.752197265625
0:26:17.823164: Frequency: 0.9999356865882874, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4029.267333984375
0:26:17.901287: Frequency: 0.9999383687973022, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4029.788818359375
0:26:18.010660: Frequency: 0.9999418258666992, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4030.517822265625
0:26:18.104415: Frequency: 0.9999441504478455, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4031.032958984375
0:26:18.198155: Frequency: 0.999946653842926, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4031.598388671875
0:26:18.307542: Frequency: 0.9999493956565857, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4032.264404296875
0:26:18.385659: Frequency: 0.9999516010284424, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4032.8046875
0:26:18.510667: Frequency: 0.9999544024467468, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4033.5400390625
0:26:18.588796: Frequency: 0.9999562501907349, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4034.0615234375
0:26:18.667211: Frequency: 0.9999580979347229, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4034.595703125
0:26:18.762187: Frequency: 0.9999598264694214, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4035.12353515625
0:26:18.871678: Frequency: 0.9999622106552124, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4035.896240234375
0:26:18.949804: Frequency: 0.9999635815620422, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4036.361328125
0:26:19.043558: Frequency: 0.9999650716781616, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4036.895263671875
0:26:19.121674: Frequency: 0.999966561794281, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4037.4482421875
0:26:19.246661: Frequency: 0.9999686479568481, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4038.25244140625
0:26:19.340425: Frequency: 0.9999699592590332, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4038.786376953125
0:26:19.418556: Frequency: 0.9999710917472839, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4039.2578125
0:26:19.543548: Frequency: 0.9999728798866272, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4040.04296875
0:26:19.622096: Frequency: 0.9999740719795227, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4040.60205078125
0:26:19.715844: Frequency: 0.9999752044677734, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4041.135986328125
0:26:19.793963: Frequency: 0.9999762773513794, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4041.6826171875
0:26:19.887721: Frequency: 0.9999772906303406, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4042.235595703125
0:26:19.950215: Frequency: 0.9999783039093018, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4042.77587890625
0:26:20.090850: Frequency: 0.999979555606842, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4043.498291015625
0:26:20.168977: Frequency: 0.9999803900718689, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4044.013671875
0:26:20.262723: Frequency: 0.9999812245368958, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4044.566650390625
0:26:20.340846: Frequency: 0.9999819993972778, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4045.088134765625
0:26:20.450215: Frequency: 0.9999830722808838, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4045.82958984375
0:26:20.528345: Frequency: 0.9999836683273315, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4046.30078125
0:26:20.622109: Frequency: 0.9999843239784241, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4046.847412109375
0:26:20.731474: Frequency: 0.9999852180480957, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4047.576416015625
0:26:20.825222: Frequency: 0.9999858736991882, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4048.1103515625
0:26:20.903342: Frequency: 0.999986469745636, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4048.62548828125
0:26:20.997090: Frequency: 0.9999870657920837, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4049.1845703125
0:26:21.122085: Frequency: 0.9999879002571106, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4049.9951171875
0:26:21.200224: Frequency: 0.9999883770942688, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4050.50390625
0:26:21.278348: Frequency: 0.9999887943267822, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4050.975341796875
0:26:21.403338: Frequency: 0.9999895095825195, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4051.760498046875
0:26:21.481463: Frequency: 0.9999899864196777, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4052.288330078125
0:26:21.575224: Frequency: 0.9999904036521912, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4052.822265625
0:26:21.653354: Frequency: 0.9999908208847046, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4053.381591796875
0:26:21.747090: Frequency: 0.9999911785125732, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4053.903076171875
0:26:21.856462: Frequency: 0.9999917149543762, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4054.68212890625
0:26:21.950244: Frequency: 0.9999920725822449, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4055.222412109375
0:26:22.043974: Frequency: 0.9559869170188904, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4055.775390625
0:26:22.122092: Frequency: 0.9195255637168884, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4056.233642578125
0:26:22.231471: Frequency: 0.8623623847961426, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4056.951904296875
0:26:22.325217: Frequency: 0.8256774544715881, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4057.412841796875
0:26:22.418970: Frequency: 0.7905541658401489, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4057.854248046875
0:26:22.497097: Frequency: 0.7561522126197815, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4058.28662109375
0:26:22.575221: Frequency: 0.7262077927589417, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4058.662841796875
0:26:22.715855: Frequency: 0.6807145476341248, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4059.234619140625
0:26:22.793974: Frequency: 0.6507593393325806, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4059.611083984375
0:26:22.887721: Frequency: 0.6243515014648438, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4059.94287109375
0:26:22.965864: Frequency: 0.5980975031852722, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4060.272705078125
0:26:23.059606: Frequency: 0.5729475021362305, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4060.5888671875
0:26:23.168971: Frequency: 0.5403464436531067, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4060.998779296875
0:26:23.247148: Frequency: 0.5178901553153992, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4061.281005859375
0:26:23.340843: Frequency: 0.49662041664123535, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4061.54833984375
0:26:23.450214: Frequency: 0.46764829754829407, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4061.912353515625
0:26:23.543964: Frequency: 0.4470680356025696, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4062.171142578125
0:26:23.622104: Frequency: 0.42783135175704956, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4062.412841796875
0:26:23.715844: Frequency: 0.4096323847770691, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4062.641357421875
0:26:23.825227: Frequency: 0.3869178593158722, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4062.9267578125
0:26:23.918974: Frequency: 0.3704591393470764, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4063.133544921875
0:26:23.997092: Frequency: 0.3541565537452698, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4063.33837890625
0:26:24.091444: Frequency: 0.3390911817550659, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4063.527587890625
0:26:24.216445: Frequency: 0.31801125407218933, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4063.79248046875
0:26:24.278942: Frequency: 0.3068186938762665, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4063.93310546875
0:26:24.403939: Frequency: 0.28936171531677246, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4064.152587890625
0:26:24.482068: Frequency: 0.2774776518344879, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4064.3017578125
0:26:24.560196: Frequency: 0.26621758937835693, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4064.443359375
0:26:24.653956: Frequency: 0.254502534866333, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4064.590576171875
0:26:24.778937: Frequency: 0.23929138481616974, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4064.781982421875
0:26:24.841449: Frequency: 0.23075227439403534, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4064.889404296875
0:26:24.935206: Frequency: 0.22082358598709106, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4065.01416015625
0:26:25.028951: Frequency: 0.2113218754529953, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4065.133544921875
0:26:25.153946: Frequency: 0.19808341562747955, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4065.300048828125
0:26:25.232058: Frequency: 0.1895601749420166, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4065.4072265625
0:26:25.325811: Frequency: 0.18140341341495514, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4065.509765625
0:26:25.403931: Frequency: 0.17404192686080933, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4065.602294921875
0:26:25.513307: Frequency: 0.16397230327129364, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4065.728759765625
0:26:25.607056: Frequency: 0.15707743167877197, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4065.8154296875
0:26:25.700819: Frequency: 0.15039567649364471, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4065.8994140625
0:26:25.778935: Frequency: 0.14421892166137695, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4065.976806640625
0:26:25.857061: Frequency: 0.1379430890083313, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4066.0556640625
0:26:25.997696: Frequency: 0.1291031688451767, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4066.166748046875
0:26:26.075813: Frequency: 0.12430621683597565, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4066.22705078125
0:26:26.153946: Frequency: 0.11901839077472687, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4066.29345703125
0:26:26.279260: Frequency: 0.11213229596614838, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4066.380126953125
0:26:26.357375: Frequency: 0.10752702504396439, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4066.43798828125
0:26:26.435750: Frequency: 0.10295306146144867, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4066.495361328125
0:26:26.529623: Frequency: 0.10488525778055191, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4066.54931640625
0:26:26.654612: Frequency: 0.14344273507595062, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4066.6396484375
0:26:26.717113: Frequency: 0.17610712349414825, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4066.713134765625
0:26:26.810863: Frequency: 0.21034914255142212, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4066.810546875
0:26:26.888987: Frequency: 0.24509812891483307, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4066.93310546875
0:26:27.013984: Frequency: 0.2887794077396393, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4067.12548828125
0:26:27.092174: Frequency: 0.31833773851394653, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4067.28173828125
0:26:27.185873: Frequency: 0.3476676344871521, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4067.459716796875
0:26:27.263990: Frequency: 0.37413930892944336, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4067.642333984375
0:26:27.388998: Frequency: 0.413046270608902, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4067.951416015625
